Gy gesamt
43,54
43,68
37,66
34,44
32,2
31,57
32,27
32,34
34,86
34,51
35,49
35,7
38,08
38,01
37,87
42,56
42,21
42,77
44,03
45,64
44,59
42,98
45,36
56,84
49,07
47,88
46,83
48,58
48,02
47,95
48,58
48,02
47,81
47,67
47,95
50,26
50,05
52,01
53,76
55,23
59,08
59,29
60,62
60,34
61,67
64,05
61,53
64,05
65,17
64,68
63,84
63,14
61,46
62,58
63,28
65,94
68,81
60,69
62,09
62,51
71,33
89,18
98,35
103,46
101,15
96,46
78,4
77
72,45
71,12
65,52
60,06
57,75
49,49
46,76
43,05
37,03
31,22
28,56
29,4
27,93
24,99
25,13
25,76
26,25
28,49
29,26
28,56
28,35
30,87
30,45
33,95
34,86
36,96
34,37
33,53
32,9
35,21
35,84
38,29
39,34
38,5
39,97
41,09
42,77
44,73
45,78
47,67
46,9
45,22
44,52
44,73
46,83
49,84
50,75
49,49
50,75
51,8
51,45
48,72
47,95
47,18
46,83
47,74
49,77
50,12
47,74
47,67
44,59
46,48
44,87
42,21
35,98
37,59
35
28,7
30,38
32,06
29,68
27,93
25,27
27,51
26,74
27,72
29,89
29,19
30,17
31,43
30,17
31,5
32,48
32,55
33,18
32,48
31,99
31,08
31,36
32,76
32,97
31,64
31,29
30,38
31,85
30,17
32,48
32,62
32,55
34,44
36,33
33,88
31,64
32,83
34,51
35,84
33,95
32,55
33,88
37,03
33,67
31,85
30,45
30,59
32,83
33,67
35,14
34,86
35,35
31,08
31,43
30,8
32,62
31,08
31,5
36,12
36,68
38,71
33,18
30,31
26,32
27,37
29,12
30,59
26,46
18,62
15,54
15,19
16,59
18,83
16,31
14,63
14,56
15,26
14,56
16,24
17,57
17,71
17,78
19,74
21,49
25,06
24,92
22,33
21,28
21,35
20,58
21,35
21,49
20,44
20,51
20,51
19,6
17,85
18,48
18,55
18,55
18,76
18,9
18,69
19,46
18,9
16,94
17,15
16,17
16,31
17,36
17,92
16,1
15,54
15,47
15,61
17,43
17,57
16,24
14,91
15,68
14,49
14,56
13,79
12,67
10,92
8,75
10,29
6,86
5,6
5,6
5,67
6,23
5,18
5,11
3,15
3,08
3,57
4,9
6,58
6,86
7,14
6,65
8,68
9,31
10,64
9,45
8,19
7,07
5,67
6,02
6,02
4,62
4,48
5,81
6,86
7,49
7,77
8,19
6,23
6,37
6,37
7,63
8,33
8,68
10,01
11,06
11,76
13,51
12,81
12,81
13,44
16,03
14
15,12
18,97
20,58
23,87
27,44
32,13
31,57
28,77
28,56
32,13
38,15
38,15
40,74
57,4
55,37
53,2
70,07
71,61
57,33
